#Position (bp)	Coverage	Std
4123641.0	0.8523353333056071	5.0390288185900145
1.2370922E7	0.7116832808291605	4.1289152049675835
2.0618203E7	0.6100343858782064	3.6695319261929393
2.8865484E7	0.7303477352111563	4.375842449164032
3.7112765E7	0.7147513222842777	4.260838795749518
4.5360046E7	0.8100039273549671	4.8353984405574115
5.3607327E7	0.3201576374080136	2.526245805710843
6.1854608E7	0.18552975216923007	1.9279368266076624
7.0101889E7	0.12221712828749257	1.4819740968660673
7.834917E7	0.1488328092616221	1.7035027132012037
8.6596451E7	0.23313817002233828	2.163898630946719
9.4843732E7	0.2212042975133259	2.110560738208833
1.03091013E8	0.150177009853308	1.7007932639451133
1.11338294E8	0.5834963062371707	3.7177096124522575
1.19585575E8	0.20912092118602482	2.0530827077188327
1.27832856E8	0.0	0.0
1.36080137E8	0.0	0.0
1.44327418E8	0.26553624158071004	2.370956172717058
1.52574699E8	1.5752649873334013	7.230541488633078
1.6082198E8	0.7216254666234848	4.18217597314171
1.69069261E8	0.2779217780987455	2.3657445379565574
1.77316542E8	0.2797376492931428	2.4473175191973597
1.85563823E8	0.2756372676037108	2.27362341966572
1.93811104E8	0.1385970721744536	1.7883745500490698
2.02058385E8	0.5911485251927272	3.768674595525509
2.10305666E8	0.32178229406758424	2.605716823561691
2.18552947E8	0.21581476367787153	2.179783064101552
2.26800228E8	0.5404005271555559	3.764715524890201
2.35047509E8	0.314233624390875	2.681831320121773
2.4329479E8	0.1990693660128714	2.14140229492057
2.481874265E8	1.0156808357910834	5.431414427215989
2.4904395E8	0.0	0.0
2.491474935E8	0.0	0.0
2.492273505E8	0.0023495872558387245	0.04847254125624862
2.493246215E8	0.0	0.0
2.493781395E8	0.0	0.0
2.494193325E8	0.1279317697228145	0.6933193919105696
2.49528459E8	0.0	0.0
2.49636853E8	0.20616026506319793	0.9931412845085105
2.49678084E8	0.0	0.0
2.52682327E8	0.10372850029890548	1.5537853188498598
2.59789352E8	0.1543090383363923	1.7119599210690721
2.68036633E8	0.18254100957636826	2.03595110730429
2.76283914E8	0.6961088145292976	4.298894959824312
2.84531195E8	0.24038625578539158	2.056491247639522
2.92778476E8	0.22718687528653383	2.180999843866645
3.01025757E8	0.22242094091373873	2.236622717709358
3.09273038E8	0.17105940733679378	1.9110133028870604
3.17520319E8	0.25135144540364274	2.3159632294501953
3.257676E8	0.4024205068312817	3.3743664991739615
3.34014881E8	0.2458544822226865	2.2293442265540153
3.42262162E8	0.24085162127978907	2.336306024681921
3.50509443E8	0.32422625105171027	2.6618806924151444
3.58756724E8	0.37100372838029894	2.970197161327045
3.67004005E8	0.14417515299890957	1.8487507072052518
3.75251286E8	0.13321275217856648	1.65384210127772
3.83498567E8	0.29465189800129277	2.833439095866237
3.91745848E8	0.06354797417476135	1.0241475923507999
3.99993129E8	0.18658209899723316	1.8348977831264286
4.0824041E8	0.19338082454083957	1.8177416250698182
4.16487691E8	0.33784528500968986	2.748142439694138
4.24734972E8	0.859346492498558	5.2125479841115245
4.32982253E8	0.20039853134627036	2.324044849631262
4.41229534E8	0.13399276682824315	1.5662618375449486
4.49476815E8	0.3791734512259253	2.7692277664264884
4.57724096E8	0.1994903532449058	1.9565936706942315
4.65971377E8	0.6754264829826946	4.3067001514466545
4.74218658E8	0.18259775555119317	1.9964834778491436
4.82465939E8	0.40118349308093176	3.227552052465384
4.892410255E8	0.561332382405676	3.578945581032107
4.91973207E8	0.0	0.0
4.92130842E8	0.0	0.0
4.93522301E8	0.05314632011711908	0.822102800068407
4.98960501E8	0.28911807418711694	2.5377907213180335
5.07207782E8	0.2517862553731345	2.218970246866029
5.15455063E8	0.09838333385269642	1.3384178227909875
5.23702344E8	0.12288704604584226	1.4864055224782737
5.31949625E8	0.5113048773286614	3.7843112151782825
5.40196906E8	1.6072442541972318	7.206701094196837
5.48444187E8	0.5826967700021377	3.7014685482670853
5.56691468E8	0.10304183887998966	1.409358277547728
5.64938749E8	0.12440281833491547	2.011970015303656
5.7318603E8	0.02462435801569026	0.5295849227985034
5.81433311E8	0.047933494687521866	1.1138078341462967
5.89680592E8	0.21187782979626862	2.3122526905923793
5.97927873E8	0.11669191337120682	1.4770453283469596
6.06175154E8	0.1988038239511907	2.1046561374969883
6.14422435E8	0.42734981383561443	3.190644372937629
6.22669716E8	0.4678277604461398	3.2458086802964896
6.30916997E8	0.2547526875827318	2.351609281348613
6.39164278E8	0.15624155403459636	1.9169712450518204
